,SiteID,BASIN_ID,MAIN_RIV
1087,S9245,80789,20251984
1088,S9246,80789,20251984
1089,S9260,80789,20251984
1090,S9261,80789,20251984
1091,S9267,80789,20251984
1092,S9278,80789,20251984
1093,S9280,80789,20251984
1094,S9293,80789,20251984
1095,S9298,80789,20251984
1096,S9347,80789,20251984
1097,S9357,80789,20251984
1098,S9366,80789,20251984
1099,S9399,80789,20251984
1100,S9412,80789,20251984
1101,S9414,80789,20251984
1102,S9417,80789,20251984
1103,S9418,80789,20251984
1104,S9424,80789,20251984
1105,S9436,80789,20251984
1106,S9471,80789,20251984
1107,S9476,80789,20251984
1108,S9483,80789,20251984
1109,S9484,80789,20251984
1110,S9490,80789,20251984
1111,S9491,80789,20251984
1112,S9496,80789,20251984
1113,S9511,80789,20251984
1114,S9520,80789,20251984
1115,S9529,80789,20251984
1116,S9535,80789,20251984
1117,S9536,80789,20251984
1118,S9537,80789,20251984
1119,S9542,80789,20251984
1120,S9543,80789,20251984
1121,S9552,80789,20251984
1122,S9559,80789,20251984
1123,S9562,80789,20251984
1124,S9564,80789,20251984
1125,S9571,80789,20251984
1126,S9586,80789,20251984
1127,S9588,80789,20251984
1128,S9594,80789,20251984
1129,S9608,80789,20251984
1130,S9616,80789,20251984
1131,S9617,80789,20251984
1132,S9621,80789,20251984
1133,S9623,80789,20251984
1134,S9631,80789,20251984
1135,S9634,80789,20251984
1136,S9638,80789,20251984
1137,S9641,80789,20251984
1138,S9649,80789,20251984
1139,S9650,80789,20251984
1140,S9652,80789,20251984
1141,S9653,80789,20251984
1142,S9670,80789,20251984
1143,S9671,80789,20251984
1144,S9672,80789,20251984
1145,S9686,80789,20251984
1146,S9687,80789,20251984
1147,S9690,80789,20251984
1148,S9692,80789,20251984
1149,S9695,80789,20251984
1150,S9708,80789,20251984
1151,S9709,80789,20251984
1152,S9710,80789,20251984
1153,S9711,80789,20251984
1154,S9712,80789,20251984
1155,S9732,80789,20251984
1156,S9741,80789,20251984
1157,S9748,80789,20251984
1158,S9749,80789,20251984
1159,S9750,80789,20251984
1160,S9758,80789,20251984
1161,S9761,80789,20251984
1162,S9764,80789,20251984
1163,S9767,80789,20251984
1164,S9775,80789,20251984
1165,S9781,80789,20251984
1166,S9788,80789,20251984
1167,S9792,80789,20251984
1168,S9794,80789,20251984
1169,S9797,80789,20251984
1170,S9809,80789,20251984
1171,S9812,80789,20251984
1172,S9813,80789,20251984
1173,S9820,80789,20251984
1174,S9825,80789,20251984
1175,S9826,80789,20251984
1176,S9827,80789,20251984
1177,S9830,80789,20251984
1178,S9831,80789,20251984
1179,S9834,80789,20251984
1180,S9836,80789,20251984
1181,S9838,80789,20251984
1182,S9849,80789,20251984
1183,S9850,80789,20251984
1184,S9869,80789,20251984
1185,S9874,80789,20251984
1186,S9894,80789,20251984
1187,S9914,80789,20251984
1188,S9918,80789,20251984
1189,S9953,80789,20251984
1190,S9958,80789,20251984
1191,S9977,80789,20251984
1192,S9983,80789,20251984
1193,S10019,99028,20267431
1194,S10020,138404,20356324
1195,S10021,138404,20356324
1196,S10023,138404,20356324
1197,S10025,138404,20356324
1198,S10047,138404,20356324
1199,S10053,138404,20356324
1200,S9716,138404,20356324
1201,S9724,138404,20356324
1202,S9769,138404,20356324
1203,S9787,138404,20356324
1204,S9791,138404,20356324
1205,S9793,138404,20356324
1206,S9835,138404,20356324
1207,S9865,138404,20356324
1208,S9901,138404,20356324
1209,S9919,138404,20356324
1210,S9920,138404,20356324
1211,S9940,138404,20356324
1212,S9942,138404,20356324
1213,S9952,138404,20356324
1214,S9971,138404,20356324
1215,S9975,138404,20356324
1216,S9981,138404,20356324
1217,S9988,138404,20356324
1218,S9994,138404,20356324
1219,S9999,138404,20356324
1220,S1003,186791,20504148
1221,S3430,186791,20504148
1222,S3435,186791,20504148
1223,S3437,186791,20504148
1224,S3443,186791,20504148
1225,S3444,186791,20504148
1226,S3445,186791,20504148
1227,S3446,186791,20504148
1228,S3450,186791,20504148
1229,S3524,186791,20504148
1230,S3525,186791,20504148
1231,S3526,186791,20504148
1232,S3527,186791,20504148
1233,S3528,186791,20504148
1234,S3561,186791,20504148
1235,S3562,186791,20504148
1236,S3579,186791,20504148
1237,S3584,186791,20504148
1238,S381,186791,20504148
1239,S383,186791,20504148
1240,S4299,186791,20504148
1241,S4301,186791,20504148
1242,S4302,186791,20504148
1243,S4307,186791,20504148
1244,S4308,186791,20504148
1245,S4310,186791,20504148
1246,S4312,186791,20504148
1247,S4313,186791,20504148
1248,S4314,186791,20504148
1249,S4315,186791,20504148
1250,S4317,186791,20504148
1251,S4318,186791,20504148
1252,S4319,186791,20504148
1253,S4320,186791,20504148
1254,S4321,186791,20504148
1255,S4322,186791,20504148
1256,S4325,186791,20504148
1257,S4326,186791,20504148
1258,S4329,186791,20504148
1259,S4330,186791,20504148
1260,S4331,186791,20504148
1261,S4333,186791,20504148
1262,S4334,186791,20504148
1263,S4335,186791,20504148
1264,S4336,186791,20504148
1265,S4337,186791,20504148
1266,S4338,186791,20504148
1267,S4342,186791,20504148
1268,S4343,186791,20504148
1269,S4344,186791,20504148
1270,S4345,186791,20504148
1271,S4346,186791,20504148
1272,S4347,186791,20504148
1273,S4348,186791,20504148
1274,S4349,186791,20504148
1275,S4350,186791,20504148
1276,S4353,186791,20504148
1277,S4355,186791,20504148
1278,S4356,186791,20504148
1279,S4357,186791,20504148
1280,S4358,186791,20504148
1281,S4359,186791,20504148
1282,S4360,186791,20504148
1283,S4361,186791,20504148
1284,S4362,186791,20504148
1285,S4368,186791,20504148
1286,S4369,186791,20504148
1287,S4370,186791,20504148
1288,S4372,186791,20504148
1289,S4377,186791,20504148
1290,S4378,186791,20504148
1291,S4379,186791,20504148
1292,S4380,186791,20504148
1293,S4383,186791,20504148
1294,S4384,186791,20504148
1295,S4386,186791,20504148
1296,S4387,186791,20504148
1297,S4388,186791,20504148
1298,S4403,186791,20504148
1299,S4405,186791,20504148
1300,S4409,186791,20504148
1301,S4411,186791,20504148
1302,S4414,186791,20504148
1303,S4415,186791,20504148
1304,S4416,186791,20504148
1305,S4417,186791,20504148
1306,S4419,186791,20504148
1307,S4420,186791,20504148
1308,S4421,186791,20504148
1309,S4426,186791,20504148
1310,S4429,186791,20504148
1311,S4431,186791,20504148
1312,S444,186791,20504148
1313,S4447,186791,20504148
1314,S4452,186791,20504148
1315,S4454,186791,20504148
1316,S4456,186791,20504148
1317,S4459,186791,20504148
1318,S4460,186791,20504148
1319,S4464,186791,20504148
1320,S4472,186791,20504148
1321,S4482,186791,20504148
1322,S4484,186791,20504148
1323,S4486,186791,20504148
1324,S4490,186791,20504148
1325,S4491,186791,20504148
1326,S4494,186791,20504148
1327,S4499,186791,20504148
1328,S450,186791,20504148
1329,S4501,186791,20504148
1330,S4503,186791,20504148
1331,S4505,186791,20504148
1332,S4507,186791,20504148
1333,S4509,186791,20504148
1334,S4510,186791,20504148
1335,S4511,186791,20504148
1336,S4512,186791,20504148
1337,S4513,186791,20504148
1338,S4515,186791,20504148
1339,S4518,186791,20504148
1340,S4520,186791,20504148
1341,S4524,186791,20504148
1342,S4527,186791,20504148
1343,S4528,186791,20504148
1344,S4529,186791,20504148
1345,S4532,186791,20504148
1346,S4534,186791,20504148
1347,S4536,186791,20504148
1348,S454,186791,20504148
1349,S455,186791,20504148
1350,S456,186791,20504148
1351,S4561,186791,20504148
1352,S457,186791,20504148
1353,S458,186791,20504148
1354,S459,186791,20504148
1355,S460,186791,20504148
1356,S525,186791,20504148
1357,S528,186791,20504148
1358,S529,186791,20504148
1359,S531,186791,20504148
1360,S532,186791,20504148
1361,S536,186791,20504148
1362,S538,186791,20504148
1363,S540,186791,20504148
1364,S573,186791,20504148
1365,S593,186791,20504148
1366,S822,186791,20504148
1367,S824,186791,20504148
1368,S949,186791,20504148
1369,S1005,118718,20301944
1370,S1012,118718,20301944
1371,S11227,118718,20301944
1372,S11254,118718,20301944
1373,S11258,118718,20301944
1374,S11261,118718,20301944
1375,S11279,118718,20301944
1376,S11287,118718,20301944
1377,S11295,118718,20301944
1378,S11302,118718,20301944
1379,S11306,118718,20301944
1380,S11307,118718,20301944
1381,S11316,118718,20301944
1382,S11318,118718,20301944
1383,S11319,118718,20301944
1384,S11320,118718,20301944
1385,S11322,118718,20301944
1386,S11330,118718,20301944
1387,S11331,118718,20301944
1388,S11333,118718,20301944
1389,S11335,118718,20301944
1390,S11342,118718,20301944
1391,S11345,118718,20301287
1392,S11355,118718,20301944
1393,S11356,118718,20301944
1394,S11391,118718,20301944
1395,S11398,118718,20301944
1396,S11414,118718,20301944
1397,S11424,118718,20301944
1398,S11437,118718,20301944
1399,S11459,118718,20301944
1400,S11464,118718,20301944
1401,S11503,118718,20301944
1402,S11504,118718,20301944
1403,S11526,118718,20301944
1404,S11529,118718,20301944
1405,S11538,118718,20301944
1406,S11541,118718,20301944
1407,S11547,118718,20301944
1408,S11550,118718,20301944
1409,S11556,118718,20301944
1410,S11559,118718,20301944
1411,S11562,118718,20301944
1412,S11565,118718,20301944
1413,S11568,118718,20301944
1414,S11573,118718,20301944
1415,S11584,118718,20301944
1416,S11591,118718,20301944
1417,S1290,118718,20301944
1418,S1380,118718,20301944
1419,S1400,118718,20301944
1420,S1408,118718,20301944
1421,S150,118718,20301944
1422,S1550,118718,20301944
1423,S1676,118718,20301944
1424,S169,118718,20301944
1425,S1790,118718,20301944
1426,S1913,118718,20301944
1427,S2053,118718,20301944
1428,S2068,118718,20301944
1429,S2084,118718,20301944
1430,S2158,118718,20301944
1431,S2160,118718,20301944
1432,S2406,118718,20301944
1433,S2443,118718,20301944
1434,S2464,118718,20301944
1435,S257,118718,20301944
1436,S2578,118718,20301944
1437,S2713,118718,20301944
1438,S2860,118718,20301944
1439,S2974,118718,20301944
1440,S300,118718,20301944
1441,S3066,118718,20301944
1442,S3161,118718,20301944
1443,S359,118718,20301944
1444,S385,118718,20301944
1445,S400,118718,20301944
1446,S404,118718,20301944
1447,S433,118718,20301944
1448,S437,118718,20301944
1449,S464,118718,20301944
1450,S489,118718,20301944
1451,S523,118718,20301944
1452,S542,118718,20301944
1453,S558,118718,20301944
1454,S772,118718,20301944
1455,S878,118718,20301944
1456,S981,118718,20301944
1457,S10054,138944,20358073
1458,S10061,138944,20358073
1459,S10079,138944,20358073
1460,S10096,138944,20358073
1461,S10105,138944,20358073
1462,S10114,138944,20358073
1463,S10136,138944,20358073
1464,S10141,138944,20358073
1465,S10147,138944,20358073
1466,S10168,138944,20358073
1467,S10170,138944,20358073
1468,S10171,138944,20358073
1469,S10172,138944,20358073
1470,S10173,138944,20358073
1471,S10175,138944,20358073
1472,S10197,138944,20358073
1473,S10198,138944,20358073
1474,S10058,81885,20253013
1475,S10066,81885,20253013
1476,S10069,81885,20253013
1477,S10072,97256,20265477
1478,S10077,97256,20265477
1479,S10078,97256,20265477
1480,S10080,97256,20265477
1481,S10092,97256,20265477
1482,S10094,97256,20265477
1483,S10095,97256,20265477
1484,S10098,97256,20265477
1485,S10101,97256,20265477
1486,S10104,97256,20265477
1487,S10111,97256,20265477
1488,S10121,97256,20265477
1489,S10124,97256,20265477
1490,S10126,97256,20265477
1491,S10128,97256,20265477
1492,S10137,97256,20265477
1493,S10138,97256,20265477
1494,S10139,97256,20265477
1495,S10140,97256,20265477
1496,S10145,97256,20265477
1497,S10146,97256,20265477
1498,S1008,106603,20277476
1499,S1022,106603,20277476
1500,S1039,106603,20277476
1501,S1052,106603,20277476
1502,S1062,106603,20277476
1503,S1090,106603,20277476
1504,S1131,106603,20277476
1505,S509,106603,20277476
1506,S610,106603,20277476
1507,S614,106603,20277476
1508,S658,106603,20277476
1509,S709,106603,20277476
1510,S717,106603,20277476
1511,S776,106603,20277476
1512,S779,106603,20277476
1513,S781,106603,20277476
1514,S790,106603,20277476
1515,S803,106603,20277476
1516,S807,106603,20277476
1517,S817,106603,20277476
1518,S854,106603,20277476
1519,S898,106603,20277476
1520,S930,106603,20277476
1521,S958,106603,20277476
1522,S963,106603,20277476
1523,S10083,138628,20356945
1524,S10084,138628,20356945
1525,S10099,138628,20356945
1526,S10115,138628,20356945
1527,S10119,138628,20356945
1528,S10129,138628,20356945
1529,S10142,138628,20356945
1530,S10152,138628,20356945
1531,S10169,138628,20356945
1532,S10193,138628,20356945
1533,S10194,138628,20356945
1534,S10214,138628,20356945
1535,S10222,138628,20356945
1536,S10223,138628,20356945
1537,S10224,138628,20356945
1538,S10227,138628,20356945
1539,S10230,138628,20356945
1540,S10238,138628,20356945
1541,S10243,138628,20356945
1542,S10269,138628,20356945
1543,S10274,138628,20356945
1544,S10275,138628,20356945
1545,S10279,138628,20356945
1546,S10280,138628,20356945
1547,S10282,138628,20356945
1548,S10283,138628,20356945
1549,S10284,138628,20356945
1550,S10286,138628,20356945
1551,S10287,138628,20356945
1552,S10292,138628,20356945
1553,S10294,138628,20356945
1554,S10296,138628,20356945
1555,S10297,138628,20356945
1556,S10298,138628,20356945
1557,S10299,138628,20356945
1558,S10300,138628,20356945
1559,S10304,138628,20356945
1560,S10305,138628,20356945
1561,S10307,138628,20356945
1562,S10310,138628,20356945
1563,S10312,138628,20356945
1564,S10317,138628,20356945
1565,S10320,138628,20356945
1566,S10321,138628,20356945
1567,S10323,138628,20356945
1568,S10324,138628,20356945
1569,S10325,138628,20356945
1570,S10331,138628,20356945
1571,S10332,138628,20356945
1572,S10333,138628,20356945
1573,S10334,138628,20356945
1574,S10335,138628,20356945
1575,S10337,138628,20356945
1576,S10340,138628,20356945
1577,S10342,138628,20356945
1578,S10343,138628,20356945
1579,S10344,138628,20356945
1580,S10346,138628,20356945
1581,S10347,138628,20356945
1582,S10348,138628,20356945
1583,S10349,138628,20356945
1584,S10350,138628,20356945
1585,S10351,138628,20356945
1586,S10355,138628,20356945
1587,S10357,138628,20356945
1588,S10358,138628,20356945
1589,S10359,138628,20356945
1590,S10361,138628,20356945
1591,S10366,138628,20356945
1592,S10368,138628,20356945
1593,S10373,138628,20356945
1594,S10374,138628,20356945
1595,S10377,138628,20356945
1596,S10378,138628,20356945
1597,S10379,138628,20356945
1598,S10380,138628,20356945
1599,S10381,138628,20356945
1600,S10382,138628,20356945
1601,S10394,138628,20356945
1602,S10395,138628,20356945
1603,S10398,138628,20356945
1604,S10406,138628,20356945
1605,S10407,138628,20356945
1606,S10410,138628,20356945
1607,S10411,138628,20356945
1608,S10413,138628,20356945
1609,S10420,138628,20356945
1610,S10421,138628,20356945
1611,S10427,138628,20356945
1612,S10428,138628,20356945
1613,S10433,138628,20356945
1614,S10438,138628,20356945
1615,S10439,138628,20356945
1616,S10463,138628,20356945
1617,S10467,138628,20356945
1618,S10499,138628,20356945
1619,S10500,138628,20356945
1620,S10086,183205,20498112
1621,S10201,183205,20498112
1622,S10326,183205,20498112
1623,S10456,183205,20498112
1624,S10577,183205,20498112
1625,S10691,183205,20498112
1626,S10804,183205,20498112
1627,S10916,183205,20498112
1628,S11036,183205,20498112
1629,S11150,183205,20498112
1630,S11263,183205,20498112
1631,S11382,183205,20498112
1632,S11497,183205,20498112
1633,S11617,183205,20498112
1634,S11734,183205,20498112
1635,S11783,183205,20498112
1636,S11803,183205,20498112
1637,S11815,183205,20498112
1638,S11829,183205,20498112
1639,S11848,183205,20498112
1640,S11860,183205,20498112
1641,S1292,183205,20498112
1642,S1933,183205,20498112
1643,S2672,183205,20498112
1644,S3230,183205,20498112
1645,S3775,183205,20498112
1646,S4432,183205,20498112
1647,S5106,183205,20498112
1648,S5554,183205,20498112
1649,S6013,183205,20498112
1650,S6470,183205,20498112
1651,S668,183205,20498112
1652,S6920,183205,20498112
1653,S7422,183205,20498112
1654,S7859,183205,20498112
1655,S8399,183205,20498112
1656,S8631,183205,20498112
1657,S8758,183205,20498112
1658,S8886,183205,20498112
1659,S9017,183205,20498112
1660,S9161,183205,20498112
1661,S9310,183205,20498112
1662,S9443,183205,20498112
1663,S9578,183205,20498112
1664,S9718,183205,20498112
1665,S1009,49607,20223106
1666,S1010,49607,20223106
1667,S1011,49412,20224145
1668,S10122,95153,20263978
1669,S10125,95153,20263978
1670,S10127,95153,20263978
1671,S10135,95153,20263978
1672,S10149,95153,20263978
1673,S10157,95153,20263978
1674,S10158,95153,20263978
1675,S10160,95153,20263978
1676,S10162,95153,20263978
1677,S10164,95153,20263978
1678,S10182,95153,20263978
1679,S10192,95153,20263978
1680,S10216,95153,20263978
1681,S1015,96260,20264775
1682,S1070,96260,20264775
1683,S1078,96260,20264775
1684,S952,96260,20264775
1685,S10150,98134,20266292
1686,S10153,98134,20266292
1687,S10154,94913,20263636
1688,S10163,94913,20263636
1689,S10181,94913,20263636
1690,S10199,94913,20263636
1691,S10211,94913,20263636
1692,S10218,94913,20263636
1693,S10219,94913,20263636
1694,S10221,94913,20263636
1695,S10225,94913,20263636
1696,S10226,94913,20263636
1697,S10233,94913,20263636
1698,S10234,94913,20263636
1699,S10235,94913,20263636
1700,S10239,94913,20263636
1701,S10165,92918,20262044
1702,S10209,92918,20262044
1703,S10210,92918,20262044
1704,S10237,92918,20262044
1705,S10249,92918,20262044
1706,S10250,92918,20262044
1707,S10272,92918,20262044
1708,S10281,92918,20262044
1709,S10285,92918,20262044
1710,S10288,92918,20262044
1711,S10293,92918,20259203
1712,S10295,92918,20262044
1713,S10306,92918,20262044
1714,S10308,92918,20262044
1715,S10309,92918,20262044
